experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	104	163.329
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	108	163.224
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	1	31.08
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	4	28.263
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	8	29.086
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	12	30.363
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	16	32.246
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	20	40.487
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	24	105.396
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	28	156.223
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	32	182.665
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	36	227.31
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	40	275.428
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	44	328.002
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	48	393.875
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	56	573.255
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	60	627.357
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	68	683.591
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	76	750.328
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	84	909.504
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	92	986.502
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	96	1037.199
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	100	1065.291
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	104	1071.528
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	unp	108	1166.932
pub_reshuf3_lbm	bt-tt-mp-mt	bowtie	tinythreads fast_mutex MP-MT	Original parsing	sensitive	pe	4	36.202
