experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	15	21.877
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	60	72.753
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	75	159.143
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	105	286.863
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	120	331.145
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	90	221.238
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	30	59.673
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	45	71.771
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	60	81.49
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	15	58.822
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	75	78.124
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	105	276.59
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	90	294.111
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	1	62.053
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	120	269.165
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	unp	75	45.945
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	unp	1	22.232
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	unp	90	55.819
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	unp	30	22.546
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	unp	45	28.695
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	unp	120	83.977
