experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	28	13.646
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	31	14.317
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	36	15.862
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	38	17.063
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	44	18.599
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	43	18.59
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	29	14.129
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	27	13.753
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	20	13.089
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	15	13.045
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	12	13.151
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	8	13.584
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	6	14.948
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	1	14.977
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	26	76.578
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	21	76.807
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	28	76.979
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	14	73.852
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	13	73.311
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	45	81.325
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	39	79.781
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	42	80.485
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	30	77.212
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	5	70.743
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	2	68.915
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	37	79.334
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	12	74.178
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	15	73.486
