experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	32	25.831
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	36	26.512
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	40	26.877
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	44	28.266
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	48	28.942
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	52	30.04
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	56	31.341
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	60	33.385
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	64	35.321
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	68	37.247
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	72	40.377
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	76	43.174
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	80	45.53
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	84	48.739
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	88	49.673
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	92	52.724
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	96	53.377
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	100	57.168
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	104	60.516
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	108	61.922
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	112	64.796
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	116	65.886
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	120	70.884
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	1	72.446
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	4	79.594
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	8	81.953
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	12	83.643
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	16	83.986
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	20	84.447
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	24	84.629
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	28	85.066
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	32	85.067
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	36	85.421
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	40	85.772
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	44	85.975
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	48	86.172
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	52	86.559
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	56	86.704
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	60	87.471
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	64	90.268
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	68	93.57
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	72	96.711
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	76	99.252
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	80	101.87
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	84	104.409
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	88	106.844
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	92	109.805
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	96	111.889
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	100	114.321
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	104	116.56
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	108	119.534
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	112	121.826
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	116	122.709
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	pe	120	125.511
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	1	20.854
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	4	22.877
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	8	23.54
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	12	23.821
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	16	24.506
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	20	24.8
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	24	25.436
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	28	25.543
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	32	26.706
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	36	28.232
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	40	38.445
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	44	77.516
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	48	106.062
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	52	123.722
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	56	143.257
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	60	174.304
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	64	183.498
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	68	207.58
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	72	223.662
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	76	232.81
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	80	246.165
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	84	257.429
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	88	277.33
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	92	286.773
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	96	311.26
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	100	311.744
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	104	337.575
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	108	332.462
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	112	365.035
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	116	383.502
pub_rerun2	bt-batch-cleanparse-tt-id	bowtie	tinythreads fast_mutex	Batch parsing	sensitive	unp	120	389.957
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	1	71.906
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	4	78.651
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	8	81.511
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	12	83.443
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	16	83.602
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	20	83.802
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	24	83.999
